,Episode Batch,Learning Rate,Mean Absolute Error,Mean Squared Error,Batch Gym Reward,Batch User Reward,Avg. Episode Length (t),BAC Gradient,Policy Evolution
283,284.0,0.025,0.0042422493393896865,0.005111056965944835,-499.5000000000451,-4995.0,999.0,"[[ 4.93849966e-09]
 [ 1.61269781e-08]
 [ 2.91428472e-08]
 [ 2.91428472e-08]
 [ 1.11830807e-08]
 [ 3.65190463e-08]
 [ 6.59930819e-08]
 [ 6.59930819e-08]
 [ 1.40135739e-08]
 [ 4.57621980e-08]
 [ 8.26962581e-08]
 [ 8.26962581e-08]
 [ 9.71756320e-09]
 [ 3.17333075e-08]
 [ 5.73448372e-08]
 [ 5.73448372e-08]
 [-4.93849966e-09]
 [-1.61269781e-08]
 [-2.91428472e-08]
 [-2.91428472e-08]
 [-1.11830807e-08]
 [-3.65190463e-08]
 [-6.59930819e-08]
 [-6.59930819e-08]
 [-1.40135739e-08]
 [-4.57621980e-08]
 [-8.26962582e-08]
 [-8.26962582e-08]
 [-9.71756321e-09]
 [-3.17333076e-08]
 [-5.73448372e-08]
 [-5.73448372e-08]]","[[ 0.43001133]
 [ 0.67162495]
 [ 0.45756908]
 [-0.09871764]
 [ 0.68663192]
 [ 1.17029179]
 [ 0.97829601]
 [ 0.08839428]
 [ 0.78025413]
 [ 1.57287374]
 [ 1.75047781]
 [ 0.77616195]
 [ 0.70736513]
 [ 1.67969562]
 [ 2.25849639]
 [ 1.4515424 ]
 [-0.43001133]
 [-0.67162495]
 [-0.45756908]
 [ 0.09871764]
 [-0.68663192]
 [-1.17029179]
 [-0.97829601]
 [-0.08839428]
 [-0.78025413]
 [-1.57287374]
 [-1.75047781]
 [-0.77616195]
 [-0.70736513]
 [-1.67969562]
 [-2.25849639]
 [-1.4515424 ]]"
284,285.0,0.025,0.005587241507646378,0.008896921284458473,-499.5000000000451,-4995.0,999.0,"[[-1.29844276e-07]
 [-3.11267688e-07]
 [-4.11158228e-07]
 [-2.98758963e-07]
 [-1.64350409e-07]
 [-3.88734614e-07]
 [-5.03881919e-07]
 [-3.56376227e-07]
 [-1.10322640e-07]
 [-2.52813042e-07]
 [-3.12631883e-07]
 [-2.05510764e-07]
 [-3.68736919e-08]
 [-7.72312631e-08]
 [-8.16043767e-08]
 [-3.85554390e-08]
 [ 1.29844276e-07]
 [ 3.11267688e-07]
 [ 4.11158228e-07]
 [ 2.98758963e-07]
 [ 1.64350409e-07]
 [ 3.88734614e-07]
 [ 5.03881919e-07]
 [ 3.56376227e-07]
 [ 1.10322640e-07]
 [ 2.52813042e-07]
 [ 3.12631883e-07]
 [ 2.05510764e-07]
 [ 3.68736919e-08]
 [ 7.72312632e-08]
 [ 8.16043767e-08]
 [ 3.85554390e-08]]","[[ 0.43001133]
 [ 0.67162494]
 [ 0.45756907]
 [-0.09871765]
 [ 0.68663192]
 [ 1.17029178]
 [ 0.978296  ]
 [ 0.08839428]
 [ 0.78025413]
 [ 1.57287373]
 [ 1.7504778 ]
 [ 0.77616195]
 [ 0.70736513]
 [ 1.67969562]
 [ 2.25849639]
 [ 1.4515424 ]
 [-0.43001133]
 [-0.67162494]
 [-0.45756907]
 [ 0.09871765]
 [-0.68663192]
 [-1.17029178]
 [-0.978296  ]
 [-0.08839428]
 [-0.78025413]
 [-1.57287373]
 [-1.7504778 ]
 [-0.77616195]
 [-0.70736513]
 [-1.67969562]
 [-2.25849639]
 [-1.4515424 ]]"
285,286.0,0.025,0.004408025546080969,0.005557177115462093,-499.5000000000451,-4995.0,999.0,"[[ 6.70494950e-07]
 [ 1.84785728e-06]
 [ 2.81803900e-06]
 [ 2.37809056e-06]
 [ 8.22336487e-07]
 [ 2.26583806e-06]
 [ 3.45458970e-06]
 [ 2.91438082e-06]
 [ 5.57383095e-07]
 [ 1.53508856e-06]
 [ 2.33918287e-06]
 [ 1.97211813e-06]
 [ 2.08477581e-07]
 [ 5.73602716e-07]
 [ 8.73038947e-07]
 [ 7.35018114e-07]
 [-6.70494950e-07]
 [-1.84785728e-06]
 [-2.81803900e-06]
 [-2.37809056e-06]
 [-8.22336487e-07]
 [-2.26583806e-06]
 [-3.45458970e-06]
 [-2.91438082e-06]
 [-5.57383095e-07]
 [-1.53508856e-06]
 [-2.33918287e-06]
 [-1.97211813e-06]
 [-2.08477581e-07]
 [-5.73602716e-07]
 [-8.73038947e-07]
 [-7.35018114e-07]]","[[ 0.43001134]
 [ 0.67162499]
 [ 0.45756914]
 [-0.09871759]
 [ 0.68663194]
 [ 1.17029183]
 [ 0.97829608]
 [ 0.08839435]
 [ 0.78025414]
 [ 1.57287377]
 [ 1.75047786]
 [ 0.776162  ]
 [ 0.70736513]
 [ 1.67969563]
 [ 2.25849641]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162499]
 [-0.45756914]
 [ 0.09871759]
 [-0.68663194]
 [-1.17029183]
 [-0.97829608]
 [-0.08839435]
 [-0.78025414]
 [-1.57287377]
 [-1.75047786]
 [-0.776162  ]
 [-0.70736513]
 [-1.67969563]
 [-2.25849641]
 [-1.45154242]]"
286,287.0,0.025,0.004151848717050253,0.004947262309781016,-499.5000000000451,-4995.0,999.0,"[[ 5.45113377e-09]
 [ 1.78010167e-08]
 [ 3.21679800e-08]
 [ 3.21679800e-08]
 [ 1.21470109e-08]
 [ 3.96668203e-08]
 [ 7.16813823e-08]
 [ 7.16813823e-08]
 [ 1.49786620e-08]
 [ 4.89137531e-08]
 [ 8.83913914e-08]
 [ 8.83913914e-08]
 [ 1.02211000e-08]
 [ 3.33776381e-08]
 [ 6.03162851e-08]
 [ 6.03162851e-08]
 [-5.45113377e-09]
 [-1.78010166e-08]
 [-3.21679800e-08]
 [-3.21679800e-08]
 [-1.21470109e-08]
 [-3.96668203e-08]
 [-7.16813823e-08]
 [-7.16813823e-08]
 [-1.49786620e-08]
 [-4.89137531e-08]
 [-8.83913914e-08]
 [-8.83913914e-08]
 [-1.02211000e-08]
 [-3.33776381e-08]
 [-6.03162851e-08]
 [-6.03162851e-08]]","[[ 0.43001134]
 [ 0.67162499]
 [ 0.45756914]
 [-0.09871759]
 [ 0.68663194]
 [ 1.17029183]
 [ 0.97829608]
 [ 0.08839435]
 [ 0.78025415]
 [ 1.57287377]
 [ 1.75047786]
 [ 0.776162  ]
 [ 0.70736513]
 [ 1.67969563]
 [ 2.25849641]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162499]
 [-0.45756914]
 [ 0.09871759]
 [-0.68663194]
 [-1.17029183]
 [-0.97829608]
 [-0.08839435]
 [-0.78025415]
 [-1.57287377]
 [-1.75047786]
 [-0.776162  ]
 [-0.70736513]
 [-1.67969563]
 [-2.25849641]
 [-1.45154242]]"
287,288.0,0.025,0.004687944663498129,0.00632932564838993,-499.5000000000451,-4995.0,999.0,"[[ 2.82465040e-09]
 [ 9.22407172e-09]
 [ 1.66686971e-08]
 [ 1.66686971e-08]
 [ 7.11560671e-09]
 [ 2.32364567e-08]
 [ 4.19902912e-08]
 [ 4.19902912e-08]
 [ 9.91928080e-09]
 [ 3.23920289e-08]
 [ 5.85352038e-08]
 [ 5.85352038e-08]
 [ 7.65190289e-09]
 [ 2.49877652e-08]
 [ 4.51550575e-08]
 [ 4.51550575e-08]
 [-2.82465040e-09]
 [-9.22407171e-09]
 [-1.66686971e-08]
 [-1.66686971e-08]
 [-7.11560671e-09]
 [-2.32364566e-08]
 [-4.19902911e-08]
 [-4.19902911e-08]
 [-9.91928079e-09]
 [-3.23920289e-08]
 [-5.85352038e-08]
 [-5.85352038e-08]
 [-7.65190289e-09]
 [-2.49877652e-08]
 [-4.51550575e-08]
 [-4.51550575e-08]]","[[ 0.43001134]
 [ 0.67162499]
 [ 0.45756914]
 [-0.09871759]
 [ 0.68663194]
 [ 1.17029183]
 [ 0.97829608]
 [ 0.08839435]
 [ 0.78025415]
 [ 1.57287377]
 [ 1.75047786]
 [ 0.776162  ]
 [ 0.70736513]
 [ 1.67969563]
 [ 2.25849642]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162499]
 [-0.45756914]
 [ 0.09871759]
 [-0.68663194]
 [-1.17029183]
 [-0.97829608]
 [-0.08839435]
 [-0.78025415]
 [-1.57287377]
 [-1.75047786]
 [-0.776162  ]
 [-0.70736513]
 [-1.67969563]
 [-2.25849642]
 [-1.45154242]]"
288,289.0,0.025,0.0048694543230549505,0.0068526481818480586,-499.5000000000451,-4995.0,999.0,"[[ 3.31116085e-08]
 [ 6.88131787e-08]
 [ 7.85937371e-08]
 [ 4.91229483e-08]
 [ 4.83637157e-08]
 [ 9.93533338e-08]
 [ 1.11358548e-07]
 [ 6.74453644e-08]
 [ 3.83377511e-08]
 [ 7.68902281e-08]
 [ 8.27272898e-08]
 [ 4.65180754e-08]
 [ 1.61444557e-08]
 [ 3.06798390e-08]
 [ 2.97882460e-08]
 [ 1.32661820e-08]
 [-3.31116085e-08]
 [-6.88131786e-08]
 [-7.85937370e-08]
 [-4.91229482e-08]
 [-4.83637157e-08]
 [-9.93533337e-08]
 [-1.11358548e-07]
 [-6.74453644e-08]
 [-3.83377510e-08]
 [-7.68902280e-08]
 [-8.27272897e-08]
 [-4.65180753e-08]
 [-1.61444557e-08]
 [-3.06798390e-08]
 [-2.97882460e-08]
 [-1.32661820e-08]]","[[ 0.43001134]
 [ 0.67162499]
 [ 0.45756914]
 [-0.09871759]
 [ 0.68663194]
 [ 1.17029184]
 [ 0.97829609]
 [ 0.08839435]
 [ 0.78025415]
 [ 1.57287377]
 [ 1.75047787]
 [ 0.776162  ]
 [ 0.70736513]
 [ 1.67969564]
 [ 2.25849642]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162499]
 [-0.45756914]
 [ 0.09871759]
 [-0.68663194]
 [-1.17029184]
 [-0.97829609]
 [-0.08839435]
 [-0.78025415]
 [-1.57287377]
 [-1.75047787]
 [-0.776162  ]
 [-0.70736513]
 [-1.67969564]
 [-2.25849642]
 [-1.45154242]]"
289,290.0,0.025,0.0051064336804550305,0.007561942830536798,-499.5000000000451,-4995.0,999.0,"[[ 3.83967872e-09]
 [ 1.25387099e-08]
 [ 2.26585355e-08]
 [ 2.26585355e-08]
 [ 9.12172534e-09]
 [ 2.97875619e-08]
 [ 5.38287062e-08]
 [ 5.38287062e-08]
 [ 1.19916823e-08]
 [ 3.91595849e-08]
 [ 7.07647640e-08]
 [ 7.07647640e-08]
 [ 8.72377088e-09]
 [ 2.84880168e-08]
 [ 5.14803156e-08]
 [ 5.14803156e-08]
 [-3.83967871e-09]
 [-1.25387099e-08]
 [-2.26585355e-08]
 [-2.26585355e-08]
 [-9.12172533e-09]
 [-2.97875619e-08]
 [-5.38287062e-08]
 [-5.38287062e-08]
 [-1.19916823e-08]
 [-3.91595849e-08]
 [-7.07647640e-08]
 [-7.07647640e-08]
 [-8.72377087e-09]
 [-2.84880168e-08]
 [-5.14803156e-08]
 [-5.14803156e-08]]","[[ 0.43001134]
 [ 0.67162499]
 [ 0.45756915]
 [-0.09871758]
 [ 0.68663194]
 [ 1.17029184]
 [ 0.97829609]
 [ 0.08839435]
 [ 0.78025415]
 [ 1.57287377]
 [ 1.75047787]
 [ 0.776162  ]
 [ 0.70736513]
 [ 1.67969564]
 [ 2.25849642]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162499]
 [-0.45756915]
 [ 0.09871758]
 [-0.68663194]
 [-1.17029184]
 [-0.97829609]
 [-0.08839435]
 [-0.78025415]
 [-1.57287377]
 [-1.75047787]
 [-0.776162  ]
 [-0.70736513]
 [-1.67969564]
 [-2.25849642]
 [-1.45154242]]"
290,291.0,0.025,0.004117027811885617,0.0049324261391173446,-499.5000000000451,-4995.0,999.0,"[[ 5.05364772e-09]
 [ 1.65030012e-08]
 [ 2.98223535e-08]
 [ 2.98223535e-08]
 [ 1.13998091e-08]
 [ 3.72267863e-08]
 [ 6.72720294e-08]
 [ 6.72720294e-08]
 [ 1.42302068e-08]
 [ 4.64696260e-08]
 [ 8.39746419e-08]
 [ 8.39746419e-08]
 [ 9.82982664e-09]
 [ 3.20999108e-08]
 [ 5.80073210e-08]
 [ 5.80073210e-08]
 [-5.05364772e-09]
 [-1.65030012e-08]
 [-2.98223536e-08]
 [-2.98223536e-08]
 [-1.13998091e-08]
 [-3.72267863e-08]
 [-6.72720294e-08]
 [-6.72720294e-08]
 [-1.42302068e-08]
 [-4.64696260e-08]
 [-8.39746420e-08]
 [-8.39746420e-08]
 [-9.82982664e-09]
 [-3.20999108e-08]
 [-5.80073210e-08]
 [-5.80073210e-08]]","[[ 0.43001134]
 [ 0.67162499]
 [ 0.45756915]
 [-0.09871758]
 [ 0.68663194]
 [ 1.17029184]
 [ 0.97829609]
 [ 0.08839436]
 [ 0.78025415]
 [ 1.57287378]
 [ 1.75047787]
 [ 0.776162  ]
 [ 0.70736513]
 [ 1.67969564]
 [ 2.25849642]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162499]
 [-0.45756915]
 [ 0.09871758]
 [-0.68663194]
 [-1.17029184]
 [-0.97829609]
 [-0.08839436]
 [-0.78025415]
 [-1.57287378]
 [-1.75047787]
 [-0.776162  ]
 [-0.70736513]
 [-1.67969564]
 [-2.25849642]
 [-1.45154242]]"
291,292.0,0.025,0.0043277375552944536,0.005468959205471756,-499.5000000000451,-4995.0,999.0,"[[ 4.49636590e-09]
 [ 1.46831627e-08]
 [ 2.65337477e-08]
 [ 2.65337477e-08]
 [ 1.03511603e-08]
 [ 3.38023583e-08]
 [ 6.10837913e-08]
 [ 6.10837913e-08]
 [ 1.31867399e-08]
 [ 4.30621201e-08]
 [ 7.78169833e-08]
 [ 7.78169833e-08]
 [ 9.29623007e-09]
 [ 3.03574180e-08]
 [ 5.48584855e-08]
 [ 5.48584855e-08]
 [-4.49636590e-09]
 [-1.46831627e-08]
 [-2.65337477e-08]
 [-2.65337477e-08]
 [-1.03511603e-08]
 [-3.38023583e-08]
 [-6.10837913e-08]
 [-6.10837913e-08]
 [-1.31867399e-08]
 [-4.30621200e-08]
 [-7.78169833e-08]
 [-7.78169833e-08]
 [-9.29623007e-09]
 [-3.03574180e-08]
 [-5.48584855e-08]
 [-5.48584855e-08]]","[[ 0.43001134]
 [ 0.67162499]
 [ 0.45756915]
 [-0.09871758]
 [ 0.68663194]
 [ 1.17029184]
 [ 0.97829609]
 [ 0.08839436]
 [ 0.78025415]
 [ 1.57287378]
 [ 1.75047787]
 [ 0.77616201]
 [ 0.70736513]
 [ 1.67969564]
 [ 2.25849642]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162499]
 [-0.45756915]
 [ 0.09871758]
 [-0.68663194]
 [-1.17029184]
 [-0.97829609]
 [-0.08839436]
 [-0.78025415]
 [-1.57287378]
 [-1.75047787]
 [-0.77616201]
 [-0.70736513]
 [-1.67969564]
 [-2.25849642]
 [-1.45154242]]"
292,293.0,0.025,0.005724751802618164,0.009602425478062915,-499.5000000000451,-4995.0,999.0,"[[-1.79854686e-07]
 [-4.53845330e-07]
 [-6.32355492e-07]
 [-4.86168069e-07]
 [-2.23900552e-07]
 [-5.60221813e-07]
 [-7.71890833e-07]
 [-5.84679749e-07]
 [-1.49234871e-07]
 [-3.66196567e-07]
 [-4.91329593e-07]
 [-3.58659168e-07]
 [-5.08556894e-08]
 [-1.18566442e-07]
 [-1.47428144e-07]
 [-9.54000766e-08]
 [ 1.79854686e-07]
 [ 4.53845330e-07]
 [ 6.32355492e-07]
 [ 4.86168069e-07]
 [ 2.23900552e-07]
 [ 5.60221813e-07]
 [ 7.71890833e-07]
 [ 5.84679749e-07]
 [ 1.49234871e-07]
 [ 3.66196567e-07]
 [ 4.91329592e-07]
 [ 3.58659168e-07]
 [ 5.08556894e-08]
 [ 1.18566442e-07]
 [ 1.47428144e-07]
 [ 9.54000765e-08]]","[[ 0.43001134]
 [ 0.67162498]
 [ 0.45756913]
 [-0.0987176 ]
 [ 0.68663194]
 [ 1.17029183]
 [ 0.97829607]
 [ 0.08839434]
 [ 0.78025414]
 [ 1.57287377]
 [ 1.75047786]
 [ 0.776162  ]
 [ 0.70736513]
 [ 1.67969563]
 [ 2.25849642]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162498]
 [-0.45756913]
 [ 0.0987176 ]
 [-0.68663194]
 [-1.17029183]
 [-0.97829607]
 [-0.08839434]
 [-0.78025414]
 [-1.57287377]
 [-1.75047786]
 [-0.776162  ]
 [-0.70736513]
 [-1.67969563]
 [-2.25849642]
 [-1.45154242]]"
293,294.0,0.025,0.004280801963279989,0.00538762804195361,-499.5000000000451,-4995.0,999.0,"[[ 4.52174434e-09]
 [ 1.47660376e-08]
 [ 2.66835098e-08]
 [ 2.66835098e-08]
 [ 1.03988668e-08]
 [ 3.39581470e-08]
 [ 6.13653149e-08]
 [ 6.13653149e-08]
 [ 1.32338756e-08]
 [ 4.32160444e-08]
 [ 7.80951380e-08]
 [ 7.80951380e-08]
 [ 9.31985365e-09]
 [ 3.04345622e-08]
 [ 5.49978918e-08]
 [ 5.49978918e-08]
 [-4.52174434e-09]
 [-1.47660376e-08]
 [-2.66835098e-08]
 [-2.66835098e-08]
 [-1.03988668e-08]
 [-3.39581470e-08]
 [-6.13653149e-08]
 [-6.13653149e-08]
 [-1.32338756e-08]
 [-4.32160444e-08]
 [-7.80951380e-08]
 [-7.80951380e-08]
 [-9.31985365e-09]
 [-3.04345622e-08]
 [-5.49978919e-08]
 [-5.49978919e-08]]","[[ 0.43001134]
 [ 0.67162498]
 [ 0.45756913]
 [-0.0987176 ]
 [ 0.68663194]
 [ 1.17029183]
 [ 0.97829607]
 [ 0.08839434]
 [ 0.78025414]
 [ 1.57287377]
 [ 1.75047786]
 [ 0.776162  ]
 [ 0.70736513]
 [ 1.67969564]
 [ 2.25849642]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162498]
 [-0.45756913]
 [ 0.0987176 ]
 [-0.68663194]
 [-1.17029183]
 [-0.97829607]
 [-0.08839434]
 [-0.78025414]
 [-1.57287377]
 [-1.75047786]
 [-0.776162  ]
 [-0.70736513]
 [-1.67969564]
 [-2.25849642]
 [-1.45154242]]"
294,295.0,0.025,0.005390299570147448,0.00857132218949987,-499.5000000000451,-4995.0,999.0,"[[ 3.50549778e-09]
 [ 1.14474212e-08]
 [ 2.06864824e-08]
 [ 2.06864824e-08]
 [ 8.49611370e-09]
 [ 2.77445881e-08]
 [ 5.01368755e-08]
 [ 5.01368755e-08]
 [ 1.13949376e-08]
 [ 3.72108780e-08]
 [ 6.72432818e-08]
 [ 6.72432818e-08]
 [ 8.45716109e-09]
 [ 2.76173860e-08]
 [ 4.99070102e-08]
 [ 4.99070102e-08]
 [-3.50549778e-09]
 [-1.14474212e-08]
 [-2.06864824e-08]
 [-2.06864824e-08]
 [-8.49611370e-09]
 [-2.77445882e-08]
 [-5.01368755e-08]
 [-5.01368755e-08]
 [-1.13949376e-08]
 [-3.72108780e-08]
 [-6.72432818e-08]
 [-6.72432818e-08]
 [-8.45716109e-09]
 [-2.76173860e-08]
 [-4.99070102e-08]
 [-4.99070102e-08]]","[[ 0.43001134]
 [ 0.67162498]
 [ 0.45756913]
 [-0.09871759]
 [ 0.68663194]
 [ 1.17029183]
 [ 0.97829608]
 [ 0.08839435]
 [ 0.78025414]
 [ 1.57287377]
 [ 1.75047786]
 [ 0.776162  ]
 [ 0.70736513]
 [ 1.67969564]
 [ 2.25849642]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162498]
 [-0.45756913]
 [ 0.09871759]
 [-0.68663194]
 [-1.17029183]
 [-0.97829608]
 [-0.08839435]
 [-0.78025414]
 [-1.57287377]
 [-1.75047786]
 [-0.776162  ]
 [-0.70736513]
 [-1.67969564]
 [-2.25849642]
 [-1.45154242]]"
295,296.0,0.025,0.005600579298155326,0.009284480588578095,-499.5000000000451,-4995.0,999.0,"[[-1.33422292e-07]
 [-3.42650220e-07]
 [-4.85956229e-07]
 [-3.80372678e-07]
 [-1.62687710e-07]
 [-4.14080959e-07]
 [-5.80473967e-07]
 [-4.47501475e-07]
 [-1.05542000e-07]
 [-2.62984102e-07]
 [-3.58286581e-07]
 [-2.65614616e-07]
 [-3.43412110e-08]
 [-8.06463444e-08]
 [-1.00632272e-07]
 [-6.48921566e-08]
 [ 1.33422292e-07]
 [ 3.42650220e-07]
 [ 4.85956229e-07]
 [ 3.80372678e-07]
 [ 1.62687710e-07]
 [ 4.14080959e-07]
 [ 5.80473968e-07]
 [ 4.47501475e-07]
 [ 1.05542000e-07]
 [ 2.62984102e-07]
 [ 3.58286581e-07]
 [ 2.65614616e-07]
 [ 3.43412110e-08]
 [ 8.06463444e-08]
 [ 1.00632272e-07]
 [ 6.48921566e-08]]","[[ 0.43001134]
 [ 0.67162497]
 [ 0.45756912]
 [-0.0987176 ]
 [ 0.68663193]
 [ 1.17029182]
 [ 0.97829606]
 [ 0.08839433]
 [ 0.78025414]
 [ 1.57287376]
 [ 1.75047786]
 [ 0.77616199]
 [ 0.70736513]
 [ 1.67969563]
 [ 2.25849642]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162497]
 [-0.45756912]
 [ 0.0987176 ]
 [-0.68663193]
 [-1.17029182]
 [-0.97829606]
 [-0.08839433]
 [-0.78025414]
 [-1.57287376]
 [-1.75047786]
 [-0.77616199]
 [-0.70736513]
 [-1.67969563]
 [-2.25849642]
 [-1.45154242]]"
296,297.0,0.025,0.004908013246969336,0.007154312427630666,-499.5000000000451,-4995.0,999.0,"[[ 5.23772193e-08]
 [ 1.11980183e-07]
 [ 1.31800857e-07]
 [ 8.51562188e-08]
 [ 7.47311593e-08]
 [ 1.58248367e-07]
 [ 1.83478507e-07]
 [ 1.15723262e-07]
 [ 5.79623999e-08]
 [ 1.20318856e-07]
 [ 1.35042440e-07]
 [ 8.05789941e-08]
 [ 2.39619969e-08]
 [ 4.75742514e-08]
 [ 4.93247648e-08]
 [ 2.50983954e-08]
 [-5.23772193e-08]
 [-1.11980183e-07]
 [-1.31800857e-07]
 [-8.51562188e-08]
 [-7.47311593e-08]
 [-1.58248367e-07]
 [-1.83478507e-07]
 [-1.15723262e-07]
 [-5.79623999e-08]
 [-1.20318856e-07]
 [-1.35042440e-07]
 [-8.05789941e-08]
 [-2.39619969e-08]
 [-4.75742514e-08]
 [-4.93247648e-08]
 [-2.50983954e-08]]","[[ 0.43001134]
 [ 0.67162497]
 [ 0.45756912]
 [-0.0987176 ]
 [ 0.68663193]
 [ 1.17029182]
 [ 0.97829607]
 [ 0.08839434]
 [ 0.78025414]
 [ 1.57287377]
 [ 1.75047786]
 [ 0.776162  ]
 [ 0.70736513]
 [ 1.67969564]
 [ 2.25849642]
 [ 1.45154242]
 [-0.43001134]
 [-0.67162497]
 [-0.45756912]
 [ 0.0987176 ]
 [-0.68663193]
 [-1.17029182]
 [-0.97829607]
 [-0.08839434]
 [-0.78025414]
 [-1.57287377]
 [-1.75047786]
 [-0.776162  ]
 [-0.70736513]
 [-1.67969564]
 [-2.25849642]
 [-1.45154242]]"
297,298.0,0.025,0.004418120985379961,0.005816898326353529,-499.5000000000451,-4995.0,999.0,"[[ 4.89535268e-07]
 [ 1.32452837e-06]
 [ 1.98313818e-06]
 [ 1.64307636e-06]
 [ 6.07206452e-07]
 [ 1.64277615e-06]
 [ 2.45939068e-06]
 [ 2.03742157e-06]
 [ 4.16601638e-07]
 [ 1.12690831e-06]
 [ 1.68673895e-06]
 [ 1.39698826e-06]
 [ 1.58025817e-07]
 [ 4.27305472e-07]
 [ 6.39304593e-07]
 [ 5.29204089e-07]
 [-4.89535268e-07]
 [-1.32452837e-06]
 [-1.98313818e-06]
 [-1.64307636e-06]
 [-6.07206452e-07]
 [-1.64277615e-06]
 [-2.45939068e-06]
 [-2.03742157e-06]
 [-4.16601638e-07]
 [-1.12690831e-06]
 [-1.68673895e-06]
 [-1.39698826e-06]
 [-1.58025817e-07]
 [-4.27305472e-07]
 [-6.39304593e-07]
 [-5.29204089e-07]]","[[ 0.43001135]
 [ 0.67162501]
 [ 0.45756917]
 [-0.09871756]
 [ 0.68663195]
 [ 1.17029186]
 [ 0.97829613]
 [ 0.08839439]
 [ 0.78025415]
 [ 1.57287379]
 [ 1.7504779 ]
 [ 0.77616203]
 [ 0.70736514]
 [ 1.67969565]
 [ 2.25849643]
 [ 1.45154244]
 [-0.43001135]
 [-0.67162501]
 [-0.45756917]
 [ 0.09871756]
 [-0.68663195]
 [-1.17029186]
 [-0.97829613]
 [-0.08839439]
 [-0.78025415]
 [-1.57287379]
 [-1.7504779 ]
 [-0.77616203]
 [-0.70736514]
 [-1.67969565]
 [-2.25849643]
 [-1.45154244]]"
298,299.0,0.025,0.005309633023385931,0.008429468650066095,-499.5000000000451,-4995.0,999.0,"[[ 3.00965899e-08]
 [ 6.94741548e-08]
 [ 8.95065145e-08]
 [ 6.45571943e-08]
 [ 4.36650680e-08]
 [ 1.02686143e-07]
 [ 1.35641329e-07]
 [ 1.01081678e-07]
 [ 3.64970205e-08]
 [ 8.85948489e-08]
 [ 1.21832077e-07]
 [ 9.53409166e-08]
 [ 1.80468408e-08]
 [ 4.59580022e-08]
 [ 6.68181197e-08]
 [ 5.55810353e-08]
 [-3.00965899e-08]
 [-6.94741548e-08]
 [-8.95065145e-08]
 [-6.45571943e-08]
 [-4.36650680e-08]
 [-1.02686143e-07]
 [-1.35641329e-07]
 [-1.01081678e-07]
 [-3.64970205e-08]
 [-8.85948489e-08]
 [-1.21832077e-07]
 [-9.53409166e-08]
 [-1.80468408e-08]
 [-4.59580022e-08]
 [-6.68181197e-08]
 [-5.55810354e-08]]","[[ 0.43001135]
 [ 0.67162501]
 [ 0.45756917]
 [-0.09871756]
 [ 0.68663195]
 [ 1.17029186]
 [ 0.97829613]
 [ 0.08839439]
 [ 0.78025415]
 [ 1.5728738 ]
 [ 1.7504779 ]
 [ 0.77616203]
 [ 0.70736514]
 [ 1.67969565]
 [ 2.25849644]
 [ 1.45154244]
 [-0.43001135]
 [-0.67162501]
 [-0.45756917]
 [ 0.09871756]
 [-0.68663195]
 [-1.17029186]
 [-0.97829613]
 [-0.08839439]
 [-0.78025415]
 [-1.5728738 ]
 [-1.7504779 ]
 [-0.77616203]
 [-0.70736514]
 [-1.67969565]
 [-2.25849644]
 [-1.45154244]]"
