,Episode Batch,Learning Rate,Mean Absolute Error,Mean Squared Error,Batch Gym Reward,Batch User Reward,BAC Gradient,Policy Evolution
452,453.0,0.025,0.0022551084487687253,0.0023037378944157634,0.0,-4995.0,"[[-0.00041442]
 [-0.00135331]
 [-0.00244556]
 [-0.00244556]
 [-0.00111477]
 [-0.00364035]
 [-0.00657844]
 [-0.00657844]
 [-0.0016594 ]
 [-0.00541888]
 [-0.00979239]
 [-0.00979239]
 [-0.00136691]
 [-0.00446372]
 [-0.00806632]
 [-0.00806632]
 [ 0.00041442]
 [ 0.00135331]
 [ 0.00244556]
 [ 0.00244556]
 [ 0.00111477]
 [ 0.00364035]
 [ 0.00657844]
 [ 0.00657844]
 [ 0.0016594 ]
 [ 0.00541888]
 [ 0.00979239]
 [ 0.00979239]
 [ 0.00136691]
 [ 0.00446372]
 [ 0.00806632]
 [ 0.00806632]]","[[-0.02254192]
 [-0.07361204]
 [-0.13302334]
 [-0.13302334]
 [-0.05626551]
 [-0.18373851]
 [-0.33203141]
 [-0.33203141]
 [-0.07817606]
 [-0.25528878]
 [-0.46132895]
 [-0.46132895]
 [-0.060462  ]
 [-0.19744244]
 [-0.3567956 ]
 [-0.3567956 ]
 [ 0.02254192]
 [ 0.07361204]
 [ 0.13302334]
 [ 0.13302334]
 [ 0.05626551]
 [ 0.18373851]
 [ 0.33203141]
 [ 0.33203141]
 [ 0.07817606]
 [ 0.25528878]
 [ 0.46132895]
 [ 0.46132895]
 [ 0.060462  ]
 [ 0.19744244]
 [ 0.3567956 ]
 [ 0.3567956 ]]"
453,454.0,0.025,0.002238199211543837,0.0022743292125921755,0.0,-4995.0,"[[-0.00039691]
 [-0.00129614]
 [-0.00234224]
 [-0.00234224]
 [-0.00109895]
 [-0.00358868]
 [-0.00648506]
 [-0.00648506]
 [-0.00168376]
 [-0.00549842]
 [-0.00993611]
 [-0.00993611]
 [-0.00142759]
 [-0.00466188]
 [-0.00842442]
 [-0.00842442]
 [ 0.00039691]
 [ 0.00129614]
 [ 0.00234224]
 [ 0.00234224]
 [ 0.00109895]
 [ 0.00358868]
 [ 0.00648506]
 [ 0.00648506]
 [ 0.00168376]
 [ 0.00549842]
 [ 0.00993611]
 [ 0.00993611]
 [ 0.00142759]
 [ 0.00466188]
 [ 0.00842442]
 [ 0.00842442]]","[[-0.02255184]
 [-0.07364444]
 [-0.13308189]
 [-0.13308189]
 [-0.05629298]
 [-0.18382823]
 [-0.33219354]
 [-0.33219354]
 [-0.07821815]
 [-0.25542624]
 [-0.46157735]
 [-0.46157735]
 [-0.06049769]
 [-0.19755898]
 [-0.35700621]
 [-0.35700621]
 [ 0.02255184]
 [ 0.07364444]
 [ 0.13308189]
 [ 0.13308189]
 [ 0.05629298]
 [ 0.18382823]
 [ 0.33219354]
 [ 0.33219354]
 [ 0.07821815]
 [ 0.25542624]
 [ 0.46157735]
 [ 0.46157735]
 [ 0.06049769]
 [ 0.19755898]
 [ 0.35700621]
 [ 0.35700621]]"
454,455.0,0.025,0.0022337769792631296,0.0022703406148540895,0.0,-4995.0,"[[-0.00039631]
 [-0.00129416]
 [-0.00233866]
 [-0.00233866]
 [-0.00109665]
 [-0.00358119]
 [-0.00647151]
 [-0.00647151]
 [-0.0016793 ]
 [-0.00548386]
 [-0.00990981]
 [-0.00990981]
 [-0.00142301]
 [-0.00464694]
 [-0.00839742]
 [-0.00839742]
 [ 0.00039631]
 [ 0.00129416]
 [ 0.00233866]
 [ 0.00233866]
 [ 0.00109665]
 [ 0.00358119]
 [ 0.00647151]
 [ 0.00647151]
 [ 0.0016793 ]
 [ 0.00548386]
 [ 0.00990981]
 [ 0.00990981]
 [ 0.00142301]
 [ 0.00464694]
 [ 0.00839742]
 [ 0.00839742]]","[[-0.02256175]
 [-0.0736768 ]
 [-0.13314036]
 [-0.13314036]
 [-0.0563204 ]
 [-0.18391776]
 [-0.33235533]
 [-0.33235533]
 [-0.07826013]
 [-0.25556333]
 [-0.4618251 ]
 [-0.4618251 ]
 [-0.06053327]
 [-0.19767516]
 [-0.35721614]
 [-0.35721614]
 [ 0.02256175]
 [ 0.0736768 ]
 [ 0.13314036]
 [ 0.13314036]
 [ 0.0563204 ]
 [ 0.18391776]
 [ 0.33235533]
 [ 0.33235533]
 [ 0.07826013]
 [ 0.25556333]
 [ 0.4618251 ]
 [ 0.4618251 ]
 [ 0.06053327]
 [ 0.19767516]
 [ 0.35721614]
 [ 0.35721614]]"
455,456.0,0.025,0.001889324547162025,0.0016277135434960997,0.0,-4995.0,"[[-0.0004789 ]
 [-0.00156387]
 [-0.00282604]
 [-0.00282604]
 [-0.00117162]
 [-0.00382601]
 [-0.00691392]
 [-0.00691392]
 [-0.00158619]
 [-0.0051798 ]
 [-0.00936034]
 [-0.00936034]
 [-0.00118835]
 [-0.00388062]
 [-0.00701261]
 [-0.00701261]
 [ 0.0004789 ]
 [ 0.00156387]
 [ 0.00282604]
 [ 0.00282604]
 [ 0.00117162]
 [ 0.00382601]
 [ 0.00691392]
 [ 0.00691392]
 [ 0.00158619]
 [ 0.0051798 ]
 [ 0.00936034]
 [ 0.00936034]
 [ 0.00118835]
 [ 0.00388062]
 [ 0.00701261]
 [ 0.00701261]]","[[-0.02257372]
 [-0.07371589]
 [-0.13321101]
 [-0.13321101]
 [-0.05634969]
 [-0.18401341]
 [-0.33252818]
 [-0.33252818]
 [-0.07829979]
 [-0.25569283]
 [-0.46205911]
 [-0.46205911]
 [-0.06056298]
 [-0.19777217]
 [-0.35739146]
 [-0.35739146]
 [ 0.02257372]
 [ 0.07371589]
 [ 0.13321101]
 [ 0.13321101]
 [ 0.05634969]
 [ 0.18401341]
 [ 0.33252818]
 [ 0.33252818]
 [ 0.07829979]
 [ 0.25569283]
 [ 0.46205911]
 [ 0.46205911]
 [ 0.06056298]
 [ 0.19777217]
 [ 0.35739146]
 [ 0.35739146]]"
456,457.0,0.025,0.0017264678901106132,0.0013621759586414277,0.0,-4995.0,"[[-0.00049846]
 [-0.00162775]
 [-0.00294149]
 [-0.00294149]
 [-0.00119087]
 [-0.00388885]
 [-0.00702749]
 [-0.00702749]
 [-0.00157441]
 [-0.00514132]
 [-0.00929081]
 [-0.00929081]
 [-0.00115184]
 [-0.0037614 ]
 [-0.00679718]
 [-0.00679718]
 [ 0.00049846]
 [ 0.00162775]
 [ 0.00294149]
 [ 0.00294149]
 [ 0.00119087]
 [ 0.00388885]
 [ 0.00702749]
 [ 0.00702749]
 [ 0.00157441]
 [ 0.00514132]
 [ 0.00929081]
 [ 0.00929081]
 [ 0.00115184]
 [ 0.0037614 ]
 [ 0.00679718]
 [ 0.00679718]]","[[-0.02258618]
 [-0.07375659]
 [-0.13328455]
 [-0.13328455]
 [-0.05637946]
 [-0.18411063]
 [-0.33270386]
 [-0.33270386]
 [-0.07833915]
 [-0.25582136]
 [-0.46229138]
 [-0.46229138]
 [-0.06059177]
 [-0.19786621]
 [-0.35756139]
 [-0.35756139]
 [ 0.02258618]
 [ 0.07375659]
 [ 0.13328455]
 [ 0.13328455]
 [ 0.05637946]
 [ 0.18411063]
 [ 0.33270386]
 [ 0.33270386]
 [ 0.07833915]
 [ 0.25582136]
 [ 0.46229138]
 [ 0.46229138]
 [ 0.06059177]
 [ 0.19786621]
 [ 0.35756139]
 [ 0.35756139]]"
457,458.0,0.025,0.0022291100244972804,0.002275770627601933,0.0,-4995.0,"[[-0.00040232]
 [-0.00131379]
 [-0.00237413]
 [-0.00237413]
 [-0.00109616]
 [-0.00357959]
 [-0.00646864]
 [-0.00646864]
 [-0.00165274]
 [-0.00539713]
 [-0.00975309]
 [-0.00975309]
 [-0.00137897]
 [-0.00450312]
 [-0.00813753]
 [-0.00813753]
 [ 0.00040232]
 [ 0.00131379]
 [ 0.00237413]
 [ 0.00237413]
 [ 0.00109616]
 [ 0.00357959]
 [ 0.00646864]
 [ 0.00646864]
 [ 0.00165274]
 [ 0.00539713]
 [ 0.00975309]
 [ 0.00975309]
 [ 0.00137897]
 [ 0.00450312]
 [ 0.00813753]
 [ 0.00813753]]","[[-0.02259624]
 [-0.07378943]
 [-0.1333439 ]
 [-0.1333439 ]
 [-0.05640686]
 [-0.18420012]
 [-0.33286558]
 [-0.33286558]
 [-0.07838047]
 [-0.25595629]
 [-0.4625352 ]
 [-0.4625352 ]
 [-0.06062625]
 [-0.19797879]
 [-0.35776483]
 [-0.35776483]
 [ 0.02259624]
 [ 0.07378943]
 [ 0.1333439 ]
 [ 0.1333439 ]
 [ 0.05640686]
 [ 0.18420012]
 [ 0.33286558]
 [ 0.33286558]
 [ 0.07838047]
 [ 0.25595629]
 [ 0.4625352 ]
 [ 0.4625352 ]
 [ 0.06062625]
 [ 0.19797879]
 [ 0.35776483]
 [ 0.35776483]]"
458,459.0,0.025,0.0020711361626434355,0.0019689286969321036,0.0,-4995.0,"[[-0.00045116]
 [-0.0014733 ]
 [-0.00266238]
 [-0.00266238]
 [-0.00113887]
 [-0.00371904]
 [-0.00672063]
 [-0.00672063]
 [-0.00159087]
 [-0.00519508]
 [-0.00938795]
 [-0.00938795]
 [-0.00122975]
 [-0.00401581]
 [-0.00725692]
 [-0.00725692]
 [ 0.00045116]
 [ 0.0014733 ]
 [ 0.00266238]
 [ 0.00266238]
 [ 0.00113887]
 [ 0.00371904]
 [ 0.00672063]
 [ 0.00672063]
 [ 0.00159087]
 [ 0.00519508]
 [ 0.00938795]
 [ 0.00938795]
 [ 0.00122975]
 [ 0.00401581]
 [ 0.00725692]
 [ 0.00725692]]","[[-0.02260752]
 [-0.07382627]
 [-0.13341046]
 [-0.13341046]
 [-0.05643533]
 [-0.18429309]
 [-0.33303359]
 [-0.33303359]
 [-0.07842024]
 [-0.25608617]
 [-0.4627699 ]
 [-0.4627699 ]
 [-0.06065699]
 [-0.19807918]
 [-0.35794625]
 [-0.35794625]
 [ 0.02260752]
 [ 0.07382627]
 [ 0.13341046]
 [ 0.13341046]
 [ 0.05643533]
 [ 0.18429309]
 [ 0.33303359]
 [ 0.33303359]
 [ 0.07842024]
 [ 0.25608617]
 [ 0.4627699 ]
 [ 0.4627699 ]
 [ 0.06065699]
 [ 0.19807918]
 [ 0.35794625]
 [ 0.35794625]]"
459,460.0,0.025,0.0017196343755966463,0.0013602854974374874,0.0,-4995.0,"[[-0.00054851]
 [-0.00179119]
 [-0.00323683]
 [-0.00323683]
 [-0.00124057]
 [-0.00405114]
 [-0.00732077]
 [-0.00732077]
 [-0.00155266]
 [-0.00507031]
 [-0.0091625 ]
 [-0.0091625 ]
 [-0.00107536]
 [-0.00351167]
 [-0.00634588]
 [-0.00634588]
 [ 0.00054851]
 [ 0.00179119]
 [ 0.00323683]
 [ 0.00323683]
 [ 0.00124057]
 [ 0.00405114]
 [ 0.00732077]
 [ 0.00732077]
 [ 0.00155266]
 [ 0.00507031]
 [ 0.0091625 ]
 [ 0.0091625 ]
 [ 0.00107536]
 [ 0.00351167]
 [ 0.00634588]
 [ 0.00634588]]","[[-0.02262123]
 [-0.07387105]
 [-0.13349138]
 [-0.13349138]
 [-0.05646635]
 [-0.18439437]
 [-0.33321661]
 [-0.33321661]
 [-0.07845905]
 [-0.25621293]
 [-0.46299896]
 [-0.46299896]
 [-0.06068388]
 [-0.19816697]
 [-0.3581049 ]
 [-0.3581049 ]
 [ 0.02262123]
 [ 0.07387105]
 [ 0.13349138]
 [ 0.13349138]
 [ 0.05646635]
 [ 0.18439437]
 [ 0.33321661]
 [ 0.33321661]
 [ 0.07845905]
 [ 0.25621293]
 [ 0.46299896]
 [ 0.46299896]
 [ 0.06068388]
 [ 0.19816697]
 [ 0.3581049 ]
 [ 0.3581049 ]]"
460,461.0,0.025,0.0021512972569006942,0.002133544828159836,0.0,-4995.0,"[[-0.00043385]
 [-0.00141675]
 [-0.00256019]
 [-0.00256019]
 [-0.00111904]
 [-0.0036543 ]
 [-0.00660363]
 [-0.00660363]
 [-0.00159726]
 [-0.00521596]
 [-0.0094257 ]
 [-0.0094257 ]
 [-0.00126162]
 [-0.0041199 ]
 [-0.00744501]
 [-0.00744501]
 [ 0.00043385]
 [ 0.00141675]
 [ 0.00256019]
 [ 0.00256019]
 [ 0.00111904]
 [ 0.0036543 ]
 [ 0.00660363]
 [ 0.00660363]
 [ 0.00159726]
 [ 0.00521596]
 [ 0.0094257 ]
 [ 0.0094257 ]
 [ 0.00126162]
 [ 0.0041199 ]
 [ 0.00744501]
 [ 0.00744501]]","[[-0.02263208]
 [-0.07390646]
 [-0.13355539]
 [-0.13355539]
 [-0.05649432]
 [-0.18448573]
 [-0.3333817 ]
 [-0.3333817 ]
 [-0.07849899]
 [-0.25634332]
 [-0.46323461]
 [-0.46323461]
 [-0.06071542]
 [-0.19826997]
 [-0.35829102]
 [-0.35829102]
 [ 0.02263208]
 [ 0.07390646]
 [ 0.13355539]
 [ 0.13355539]
 [ 0.05649432]
 [ 0.18448573]
 [ 0.3333817 ]
 [ 0.3333817 ]
 [ 0.07849899]
 [ 0.25634332]
 [ 0.46323461]
 [ 0.46323461]
 [ 0.06071542]
 [ 0.19826997]
 [ 0.35829102]
 [ 0.35829102]]"
461,462.0,0.025,0.0021729180333536877,0.0021813666242092296,0.0,-4995.0,"[[-0.00042646]
 [-0.00139263]
 [-0.00251661]
 [-0.00251661]
 [-0.00111056]
 [-0.0036266 ]
 [-0.00655359]
 [-0.00655359]
 [-0.00160039]
 [-0.00522619]
 [-0.00944417]
 [-0.00944417]
 [-0.00127624]
 [-0.00416764]
 [-0.00753129]
 [-0.00753129]
 [ 0.00042646]
 [ 0.00139263]
 [ 0.00251661]
 [ 0.00251661]
 [ 0.00111056]
 [ 0.0036266 ]
 [ 0.00655359]
 [ 0.00655359]
 [ 0.00160039]
 [ 0.00522619]
 [ 0.00944417]
 [ 0.00944417]
 [ 0.00127624]
 [ 0.00416764]
 [ 0.00753129]
 [ 0.00753129]]","[[-0.02264274]
 [-0.07394128]
 [-0.1336183 ]
 [-0.1336183 ]
 [-0.05652209]
 [-0.1845764 ]
 [-0.33354554]
 [-0.33354554]
 [-0.078539  ]
 [-0.25647398]
 [-0.46347071]
 [-0.46347071]
 [-0.06074732]
 [-0.19837416]
 [-0.3584793 ]
 [-0.3584793 ]
 [ 0.02264274]
 [ 0.07394128]
 [ 0.1336183 ]
 [ 0.1336183 ]
 [ 0.05652209]
 [ 0.1845764 ]
 [ 0.33354554]
 [ 0.33354554]
 [ 0.078539  ]
 [ 0.25647398]
 [ 0.46347071]
 [ 0.46347071]
 [ 0.06074732]
 [ 0.19837416]
 [ 0.3584793 ]
 [ 0.3584793 ]]"
462,463.0,0.025,0.0022066687908227295,0.002254526251557055,0.0,-4995.0,"[[-0.00040421]
 [-0.00131997]
 [-0.00238529]
 [-0.00238529]
 [-0.00108936]
 [-0.00355737]
 [-0.00642848]
 [-0.00642848]
 [-0.00162465]
 [-0.00530538]
 [-0.00958729]
 [-0.00958729]
 [-0.00134081]
 [-0.0043785 ]
 [-0.00791233]
 [-0.00791233]
 [ 0.00040421]
 [ 0.00131997]
 [ 0.00238529]
 [ 0.00238529]
 [ 0.00108936]
 [ 0.00355737]
 [ 0.00642848]
 [ 0.00642848]
 [ 0.00162465]
 [ 0.00530538]
 [ 0.00958729]
 [ 0.00958729]
 [ 0.00134081]
 [ 0.0043785 ]
 [ 0.00791233]
 [ 0.00791233]]","[[-0.02265285]
 [-0.07397428]
 [-0.13367793]
 [-0.13367793]
 [-0.05654932]
 [-0.18466533]
 [-0.33370626]
 [-0.33370626]
 [-0.07857961]
 [-0.25660661]
 [-0.46371039]
 [-0.46371039]
 [-0.06078084]
 [-0.19848362]
 [-0.35867711]
 [-0.35867711]
 [ 0.02265285]
 [ 0.07397428]
 [ 0.13367793]
 [ 0.13367793]
 [ 0.05654932]
 [ 0.18466533]
 [ 0.33370626]
 [ 0.33370626]
 [ 0.07857961]
 [ 0.25660661]
 [ 0.46371039]
 [ 0.46371039]
 [ 0.06078084]
 [ 0.19848362]
 [ 0.35867711]
 [ 0.35867711]]"
463,464.0,0.025,0.0020923710327029484,0.002031399673861403,0.0,-4995.0,"[[-0.00043944]
 [-0.00143502]
 [-0.00259321]
 [-0.00259321]
 [-0.00111972]
 [-0.00365651]
 [-0.00660764]
 [-0.00660764]
 [-0.00157884]
 [-0.0051558 ]
 [-0.00931698]
 [-0.00931698]
 [-0.00123194]
 [-0.00402297]
 [-0.00726985]
 [-0.00726985]
 [ 0.00043944]
 [ 0.00143502]
 [ 0.00259321]
 [ 0.00259321]
 [ 0.00111972]
 [ 0.00365651]
 [ 0.00660764]
 [ 0.00660764]
 [ 0.00157884]
 [ 0.0051558 ]
 [ 0.00931698]
 [ 0.00931698]
 [ 0.00123194]
 [ 0.00402297]
 [ 0.00726985]
 [ 0.00726985]]","[[-0.02266383]
 [-0.07401015]
 [-0.13374276]
 [-0.13374276]
 [-0.05657731]
 [-0.18475674]
 [-0.33387145]
 [-0.33387145]
 [-0.07861908]
 [-0.25673551]
 [-0.46394332]
 [-0.46394332]
 [-0.06081164]
 [-0.1985842 ]
 [-0.35885886]
 [-0.35885886]
 [ 0.02266383]
 [ 0.07401015]
 [ 0.13374276]
 [ 0.13374276]
 [ 0.05657731]
 [ 0.18475674]
 [ 0.33387145]
 [ 0.33387145]
 [ 0.07861908]
 [ 0.25673551]
 [ 0.46394332]
 [ 0.46394332]
 [ 0.06081164]
 [ 0.1985842 ]
 [ 0.35885886]
 [ 0.35885886]]"
464,465.0,0.025,0.001971637740085759,0.0018076202508306729,0.0,-4995.0,"[[-0.00045503]
 [-0.00148592]
 [-0.00268519]
 [-0.00268519]
 [-0.00113371]
 [-0.00370221]
 [-0.00669021]
 [-0.00669021]
 [-0.0015631 ]
 [-0.00510441]
 [-0.00922411]
 [-0.00922411]
 [-0.0011926 ]
 [-0.0038945 ]
 [-0.0070377 ]
 [-0.0070377 ]
 [ 0.00045503]
 [ 0.00148592]
 [ 0.00268519]
 [ 0.00268519]
 [ 0.00113371]
 [ 0.00370221]
 [ 0.00669021]
 [ 0.00669021]
 [ 0.0015631 ]
 [ 0.00510441]
 [ 0.00922411]
 [ 0.00922411]
 [ 0.0011926 ]
 [ 0.0038945 ]
 [ 0.0070377 ]
 [ 0.0070377 ]]","[[-0.02267521]
 [-0.0740473 ]
 [-0.13380989]
 [-0.13380989]
 [-0.05660566]
 [-0.1848493 ]
 [-0.3340387 ]
 [-0.3340387 ]
 [-0.07865816]
 [-0.25686312]
 [-0.46417392]
 [-0.46417392]
 [-0.06084146]
 [-0.19868156]
 [-0.3590348 ]
 [-0.3590348 ]
 [ 0.02267521]
 [ 0.0740473 ]
 [ 0.13380989]
 [ 0.13380989]
 [ 0.05660566]
 [ 0.1848493 ]
 [ 0.3340387 ]
 [ 0.3340387 ]
 [ 0.07865816]
 [ 0.25686312]
 [ 0.46417392]
 [ 0.46417392]
 [ 0.06084146]
 [ 0.19868156]
 [ 0.3590348 ]
 [ 0.3590348 ]]"
465,466.0,0.025,0.0019883593144819876,0.0018423649077850721,0.0,-4995.0,"[[-0.00045133]
 [-0.00147385]
 [-0.00266337]
 [-0.00266337]
 [-0.00112849]
 [-0.00368515]
 [-0.00665938]
 [-0.00665938]
 [-0.00156142]
 [-0.00509892]
 [-0.00921419]
 [-0.00921419]
 [-0.00119554]
 [-0.00390411]
 [-0.00705506]
 [-0.00705506]
 [ 0.00045133]
 [ 0.00147385]
 [ 0.00266337]
 [ 0.00266337]
 [ 0.00112849]
 [ 0.00368515]
 [ 0.00665938]
 [ 0.00665938]
 [ 0.00156142]
 [ 0.00509892]
 [ 0.00921419]
 [ 0.00921419]
 [ 0.00119554]
 [ 0.00390411]
 [ 0.00705506]
 [ 0.00705506]]","[[-0.02268649]
 [-0.07408415]
 [-0.13387648]
 [-0.13387648]
 [-0.05663387]
 [-0.18494143]
 [-0.33420519]
 [-0.33420519]
 [-0.0786972 ]
 [-0.25699059]
 [-0.46440428]
 [-0.46440428]
 [-0.06087134]
 [-0.19877916]
 [-0.35921118]
 [-0.35921118]
 [ 0.02268649]
 [ 0.07408415]
 [ 0.13387648]
 [ 0.13387648]
 [ 0.05663387]
 [ 0.18494143]
 [ 0.33420519]
 [ 0.33420519]
 [ 0.0786972 ]
 [ 0.25699059]
 [ 0.46440428]
 [ 0.46440428]
 [ 0.06087134]
 [ 0.19877916]
 [ 0.35921118]
 [ 0.35921118]]"
466,467.0,0.025,0.002135920346119212,0.002130526723559129,0.0,-4995.0,"[[-0.00042539]
 [-0.00138913]
 [-0.00251028]
 [-0.00251028]
 [-0.0011018 ]
 [-0.00359799]
 [-0.00650188]
 [-0.00650188]
 [-0.00157921]
 [-0.00515702]
 [-0.00931919]
 [-0.00931919]
 [-0.00125257]
 [-0.00409033]
 [-0.00739159]
 [-0.00739159]
 [ 0.00042539]
 [ 0.00138913]
 [ 0.00251028]
 [ 0.00251028]
 [ 0.0011018 ]
 [ 0.00359799]
 [ 0.00650188]
 [ 0.00650188]
 [ 0.00157921]
 [ 0.00515702]
 [ 0.00931919]
 [ 0.00931919]
 [ 0.00125257]
 [ 0.00409033]
 [ 0.00739159]
 [ 0.00739159]]","[[-0.02269713]
 [-0.07411888]
 [-0.13393924]
 [-0.13393924]
 [-0.05666141]
 [-0.18503138]
 [-0.33436773]
 [-0.33436773]
 [-0.07873668]
 [-0.25711952]
 [-0.46463725]
 [-0.46463725]
 [-0.06090266]
 [-0.19888142]
 [-0.35939597]
 [-0.35939597]
 [ 0.02269713]
 [ 0.07411888]
 [ 0.13393924]
 [ 0.13393924]
 [ 0.05666141]
 [ 0.18503138]
 [ 0.33436773]
 [ 0.33436773]
 [ 0.07873668]
 [ 0.25711952]
 [ 0.46463725]
 [ 0.46463725]
 [ 0.06090266]
 [ 0.19888142]
 [ 0.35939597]
 [ 0.35939597]]"
467,468.0,0.025,0.002183137239189696,0.0022305292800040267,0.0,-4995.0,"[[-0.00039784]
 [-0.00129918]
 [-0.00234773]
 [-0.00234773]
 [-0.00107595]
 [-0.00351358]
 [-0.00634934]
 [-0.00634934]
 [-0.00161025]
 [-0.00525836]
 [-0.00950231]
 [-0.00950231]
 [-0.00133357]
 [-0.00435484]
 [-0.00786957]
 [-0.00786957]
 [ 0.00039784]
 [ 0.00129918]
 [ 0.00234773]
 [ 0.00234773]
 [ 0.00107595]
 [ 0.00351358]
 [ 0.00634934]
 [ 0.00634934]
 [ 0.00161025]
 [ 0.00525836]
 [ 0.00950231]
 [ 0.00950231]
 [ 0.00133357]
 [ 0.00435484]
 [ 0.00786957]
 [ 0.00786957]]","[[-0.02270707]
 [-0.07415136]
 [-0.13399793]
 [-0.13399793]
 [-0.05668831]
 [-0.18511922]
 [-0.33452647]
 [-0.33452647]
 [-0.07877693]
 [-0.25725098]
 [-0.46487481]
 [-0.46487481]
 [-0.060936  ]
 [-0.19899029]
 [-0.35959271]
 [-0.35959271]
 [ 0.02270707]
 [ 0.07415136]
 [ 0.13399793]
 [ 0.13399793]
 [ 0.05668831]
 [ 0.18511922]
 [ 0.33452647]
 [ 0.33452647]
 [ 0.07877693]
 [ 0.25725098]
 [ 0.46487481]
 [ 0.46487481]
 [ 0.060936  ]
 [ 0.19899029]
 [ 0.35959271]
 [ 0.35959271]]"
468,469.0,0.025,0.0021637540639117495,0.0021957790434253732,0.0,-4995.0,"[[-0.00038245]
 [-0.00124892]
 [-0.0022569 ]
 [-0.0022569 ]
 [-0.00106225]
 [-0.00346885]
 [-0.00626851]
 [-0.00626851]
 [-0.00163268]
 [-0.00533161]
 [-0.00963468]
 [-0.00963468]
 [-0.00138865]
 [-0.00453474]
 [-0.00819467]
 [-0.00819467]
 [ 0.00038245]
 [ 0.00124892]
 [ 0.0022569 ]
 [ 0.0022569 ]
 [ 0.00106225]
 [ 0.00346885]
 [ 0.00626851]
 [ 0.00626851]
 [ 0.00163268]
 [ 0.00533161]
 [ 0.00963468]
 [ 0.00963468]
 [ 0.00138865]
 [ 0.00453474]
 [ 0.00819467]
 [ 0.00819467]]","[[-0.02271663]
 [-0.07418258]
 [-0.13405435]
 [-0.13405435]
 [-0.05671487]
 [-0.18520594]
 [-0.33468318]
 [-0.33468318]
 [-0.07881775]
 [-0.25738427]
 [-0.46511568]
 [-0.46511568]
 [-0.06097071]
 [-0.19910366]
 [-0.35979757]
 [-0.35979757]
 [ 0.02271663]
 [ 0.07418258]
 [ 0.13405435]
 [ 0.13405435]
 [ 0.05671487]
 [ 0.18520594]
 [ 0.33468318]
 [ 0.33468318]
 [ 0.07881775]
 [ 0.25738427]
 [ 0.46511568]
 [ 0.46511568]
 [ 0.06097071]
 [ 0.19910366]
 [ 0.35979757]
 [ 0.35979757]]"
469,470.0,0.025,0.0021422886319325896,0.002157018273778575,0.0,-4995.0,"[[-0.00037379]
 [-0.00122065]
 [-0.00220582]
 [-0.00220582]
 [-0.00105432]
 [-0.00344296]
 [-0.00622172]
 [-0.00622172]
 [-0.00164564]
 [-0.00537394]
 [-0.00971118]
 [-0.00971118]
 [-0.0014214 ]
 [-0.00464168]
 [-0.00838793]
 [-0.00838793]
 [ 0.00037379]
 [ 0.00122065]
 [ 0.00220582]
 [ 0.00220582]
 [ 0.00105432]
 [ 0.00344296]
 [ 0.00622172]
 [ 0.00622172]
 [ 0.00164564]
 [ 0.00537394]
 [ 0.00971118]
 [ 0.00971118]
 [ 0.0014214 ]
 [ 0.00464168]
 [ 0.00838793]
 [ 0.00838793]]","[[-0.02272598]
 [-0.0742131 ]
 [-0.1341095 ]
 [-0.1341095 ]
 [-0.05674123]
 [-0.18529201]
 [-0.33483872]
 [-0.33483872]
 [-0.07885889]
 [-0.25751862]
 [-0.46535846]
 [-0.46535846]
 [-0.06100625]
 [-0.1992197 ]
 [-0.36000727]
 [-0.36000727]
 [ 0.02272598]
 [ 0.0742131 ]
 [ 0.1341095 ]
 [ 0.1341095 ]
 [ 0.05674123]
 [ 0.18529201]
 [ 0.33483872]
 [ 0.33483872]
 [ 0.07885889]
 [ 0.25751862]
 [ 0.46535846]
 [ 0.46535846]
 [ 0.06100625]
 [ 0.1992197 ]
 [ 0.36000727]
 [ 0.36000727]]"
470,471.0,0.025,0.002151525607884505,0.0021802884098912935,0.0,-4995.0,"[[-0.00037913]
 [-0.00123807]
 [-0.0022373 ]
 [-0.0022373 ]
 [-0.00105631]
 [-0.00344946]
 [-0.00623347]
 [-0.00623347]
 [-0.00162862]
 [-0.00531837]
 [-0.00961076]
 [-0.00961076]
 [-0.00138953]
 [-0.00453761]
 [-0.00819986]
 [-0.00819986]
 [ 0.00037913]
 [ 0.00123807]
 [ 0.0022373 ]
 [ 0.0022373 ]
 [ 0.00105631]
 [ 0.00344946]
 [ 0.00623347]
 [ 0.00623347]
 [ 0.00162862]
 [ 0.00531837]
 [ 0.00961076]
 [ 0.00961076]
 [ 0.00138953]
 [ 0.00453761]
 [ 0.00819986]
 [ 0.00819986]]","[[-0.02273546]
 [-0.07424405]
 [-0.13416543]
 [-0.13416543]
 [-0.05676764]
 [-0.18537825]
 [-0.33499456]
 [-0.33499456]
 [-0.07889961]
 [-0.25765158]
 [-0.46559873]
 [-0.46559873]
 [-0.06104099]
 [-0.19933314]
 [-0.36021227]
 [-0.36021227]
 [ 0.02273546]
 [ 0.07424405]
 [ 0.13416543]
 [ 0.13416543]
 [ 0.05676764]
 [ 0.18537825]
 [ 0.33499456]
 [ 0.33499456]
 [ 0.07889961]
 [ 0.25765158]
 [ 0.46559873]
 [ 0.46559873]
 [ 0.06104099]
 [ 0.19933314]
 [ 0.36021227]
 [ 0.36021227]]"
